pred_file,gt_file,psnr,ssim
frankfurt_frankfurt_000000_020321_leftImg8bit_dehazed.png,frankfurt_frankfurt_000000_020321_leftImg8bit.png,25.6951,0.836073
frankfurt_frankfurt_000000_020880_leftImg8bit_dehazed.png,frankfurt_frankfurt_000000_020880_leftImg8bit.png,26.7504,0.893549
frankfurt_frankfurt_000000_021667_leftImg8bit_dehazed.png,frankfurt_frankfurt_000000_021667_leftImg8bit.png,21.3162,0.816426
frankfurt_frankfurt_000000_021879_leftImg8bit_dehazed.png,frankfurt_frankfurt_000000_021879_leftImg8bit.png,25.2033,0.861338
frankfurt_frankfurt_000000_022254_leftImg8bit_dehazed.png,frankfurt_frankfurt_000000_022254_leftImg8bit.png,26.1691,0.877394
frankfurt_frankfurt_000000_022797_leftImg8bit_dehazed.png,frankfurt_frankfurt_000000_022797_leftImg8bit.png,24.7628,0.830851
frankfurt_frankfurt_000001_000538_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_000538_leftImg8bit.png,26.2694,0.841879
frankfurt_frankfurt_000001_001464_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_001464_leftImg8bit.png,28.2335,0.893396
frankfurt_frankfurt_000001_002512_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_002512_leftImg8bit.png,22.6965,0.851516
frankfurt_frankfurt_000001_002646_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_002646_leftImg8bit.png,21.0553,0.853773
frankfurt_frankfurt_000001_002759_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_002759_leftImg8bit.png,21.2560,0.853761
frankfurt_frankfurt_000001_003056_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_003056_leftImg8bit.png,27.1021,0.876939
frankfurt_frankfurt_000001_003588_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_003588_leftImg8bit.png,20.9516,0.872611
frankfurt_frankfurt_000001_004327_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_004327_leftImg8bit.png,21.4359,0.837278
frankfurt_frankfurt_000001_004736_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_004736_leftImg8bit.png,21.0179,0.817803
frankfurt_frankfurt_000001_004859_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_004859_leftImg8bit.png,23.7072,0.834793
