pred_file,gt_file,psnr,ssim
frankfurt_frankfurt_000001_012738_leftImg8bit.png,frankfurt_frankfurt_000001_012738_leftImg8bit.png,16.0667,0.679578
frankfurt_frankfurt_000001_012870_leftImg8bit.png,frankfurt_frankfurt_000001_012870_leftImg8bit.png,17.2954,0.759812
frankfurt_frankfurt_000001_013016_leftImg8bit.png,frankfurt_frankfurt_000001_013016_leftImg8bit.png,15.9545,0.774375
frankfurt_frankfurt_000001_013496_leftImg8bit.png,frankfurt_frankfurt_000001_013496_leftImg8bit.png,12.2646,0.665682
frankfurt_frankfurt_000001_013710_leftImg8bit.png,frankfurt_frankfurt_000001_013710_leftImg8bit.png,13.3030,0.674729
frankfurt_frankfurt_000001_014221_leftImg8bit.png,frankfurt_frankfurt_000001_014221_leftImg8bit.png,13.3365,0.709855
frankfurt_frankfurt_000001_014406_leftImg8bit.png,frankfurt_frankfurt_000001_014406_leftImg8bit.png,12.4902,0.663897
frankfurt_frankfurt_000001_014565_leftImg8bit.png,frankfurt_frankfurt_000001_014565_leftImg8bit.png,17.0768,0.713702
frankfurt_frankfurt_000001_014741_leftImg8bit.png,frankfurt_frankfurt_000001_014741_leftImg8bit.png,17.5707,0.732947
frankfurt_frankfurt_000001_015091_leftImg8bit.png,frankfurt_frankfurt_000001_015091_leftImg8bit.png,15.9363,0.775986
frankfurt_frankfurt_000001_015328_leftImg8bit.png,frankfurt_frankfurt_000001_015328_leftImg8bit.png,13.0395,0.664638
frankfurt_frankfurt_000001_015768_leftImg8bit.png,frankfurt_frankfurt_000001_015768_leftImg8bit.png,16.0855,0.754196
frankfurt_frankfurt_000001_016029_leftImg8bit.png,frankfurt_frankfurt_000001_016029_leftImg8bit.png,17.7699,0.759557
frankfurt_frankfurt_000001_016273_leftImg8bit.png,frankfurt_frankfurt_000001_016273_leftImg8bit.png,12.6826,0.713124
frankfurt_frankfurt_000001_016462_leftImg8bit.png,frankfurt_frankfurt_000001_016462_leftImg8bit.png,10.3194,0.603842
frankfurt_frankfurt_000001_017101_leftImg8bit.png,frankfurt_frankfurt_000001_017101_leftImg8bit.png,13.9992,0.679765
frankfurt_frankfurt_000001_017459_leftImg8bit.png,frankfurt_frankfurt_000001_017459_leftImg8bit.png,15.1056,0.750354
