pred_file,gt_file,psnr,ssim
frankfurt_frankfurt_000001_015091_leftImg8bit.png,frankfurt_frankfurt_000001_015091_leftImg8bit.png,13.6300,0.818308
frankfurt_frankfurt_000001_015328_leftImg8bit.png,frankfurt_frankfurt_000001_015328_leftImg8bit.png,11.3779,0.788801
frankfurt_frankfurt_000001_015768_leftImg8bit.png,frankfurt_frankfurt_000001_015768_leftImg8bit.png,15.4334,0.824152
frankfurt_frankfurt_000001_016029_leftImg8bit.png,frankfurt_frankfurt_000001_016029_leftImg8bit.png,16.7649,0.773752
frankfurt_frankfurt_000001_016273_leftImg8bit.png,frankfurt_frankfurt_000001_016273_leftImg8bit.png,12.1105,0.823509
frankfurt_frankfurt_000001_016462_leftImg8bit.png,frankfurt_frankfurt_000001_016462_leftImg8bit.png,9.6273,0.753638
frankfurt_frankfurt_000001_017101_leftImg8bit.png,frankfurt_frankfurt_000001_017101_leftImg8bit.png,12.3787,0.798766
frankfurt_frankfurt_000001_017459_leftImg8bit.png,frankfurt_frankfurt_000001_017459_leftImg8bit.png,17.5142,0.783066
frankfurt_frankfurt_000001_017842_leftImg8bit.png,frankfurt_frankfurt_000001_017842_leftImg8bit.png,12.3321,0.737894
frankfurt_frankfurt_000001_018113_leftImg8bit.png,frankfurt_frankfurt_000001_018113_leftImg8bit.png,12.4308,0.783434
frankfurt_frankfurt_000001_019698_leftImg8bit.png,frankfurt_frankfurt_000001_019698_leftImg8bit.png,10.4547,0.764283
frankfurt_frankfurt_000001_019854_leftImg8bit.png,frankfurt_frankfurt_000001_019854_leftImg8bit.png,10.7427,0.704452
frankfurt_frankfurt_000001_019969_leftImg8bit.png,frankfurt_frankfurt_000001_019969_leftImg8bit.png,13.0322,0.824379
frankfurt_frankfurt_000001_020046_leftImg8bit.png,frankfurt_frankfurt_000001_020046_leftImg8bit.png,10.2056,0.719548
frankfurt_frankfurt_000001_020287_leftImg8bit.png,frankfurt_frankfurt_000001_020287_leftImg8bit.png,10.0743,0.765115
frankfurt_frankfurt_000001_020693_leftImg8bit.png,frankfurt_frankfurt_000001_020693_leftImg8bit.png,10.4414,0.759119
